Democrats 08 (Votes),Democrats 12 (Votes),Republicans 08 (Votes),Republicans 12 (Votes),votes16_trumpd,votes16_clintonh,Fips,Democrats 08 pct,Democrats 12 pct,Democrats 16 pct,Republicans 08 pct,Republicans 12 pct,Republicans 16 pct
3121.0,3111.0,5229.0,5049.0,5088.0,2556.0,28023,37.377245508982035,38.125,33.437990580847725,62.622754491017965,61.875,66.56200941915228
2609.0,2675.0,3071.0,2947.0,2334.0,1775.0,28097,45.933098591549296,47.580932052650304,43.19785835969822,54.066901408450704,52.419067947349696,56.80214164030178
8690.0,9079.0,7620.0,7629.0,7371.0,7300.0,28107,53.28019619865113,54.339238688053626,49.75802603776157,46.71980380134887,45.660761311946374,50.24197396223843
5003.0,4933.0,7678.0,7332.0,7385.0,3804.0,28137,39.452724548537184,40.22013860578883,33.99767628921262,60.547275451462816,59.77986139421117,66.00232371078738
6116.0,6603.0,5290.0,4941.0,4568.0,5221.0,28163,53.62090128002806,57.1985446985447,53.33537644294616,46.37909871997194,42.8014553014553,46.66462355705384
1970.0,1720.0,3563.0,3980.0,4268.0,1211.0,30089,35.60455449123441,30.17543859649123,22.10257346231064,64.39544550876559,69.82456140350877,77.89742653768936
3785.0,3378.0,8643.0,9278.0,10711.0,2809.0,37039,30.455423237850017,26.690897597977244,20.776627218934912,69.54457676214999,73.30910240202276,79.2233727810651
1204.0,1165.0,3785.0,3634.0,4372.0,832.0,21087,24.133092804169173,24.275890810585537,15.987701767870869,75.86690719583083,75.72410918941446,84.01229823212913
1622.0,1346.0,2890.0,3089.0,3570.0,887.0,21139,35.948581560283685,30.349492671927848,19.901278887143818,64.05141843971631,69.65050732807215,80.09872111285618
7654.0,7611.0,10139.0,10673.0,13430.0,6434.0,21179,43.01691676501995,41.626558739881865,32.39025372533226,56.98308323498005,58.373441260118135,67.60974627466774
9525.0,5646.0,12655.0,17590.0,19740.0,4277.0,21195,42.94409377817854,24.29850232398003,17.80821917808219,57.05590622182146,75.70149767601997,82.1917808219178
3484.0,2683.0,10015.0,10232.0,11312.0,2067.0,21235,25.809319208830285,20.774293457220285,15.449585170790044,74.19068079116971,79.22570654277972,84.55041482920996
1474.0,1422.0,6907.0,7082.0,7406.0,1181.0,22043,17.5874000715905,16.72154280338664,13.753348084313497,82.41259992840949,83.27845719661336,86.2466519156865
6610.0,6802.0,11417.0,11400.0,11538.0,6259.0,22119,36.667221390137016,37.36951983298539,35.168848682362196,63.332778609862984,62.63048016701461,64.8311513176378
146861.0,142962.0,90531.0,93752.0,104775.0,127619.0,25005,61.864342522073194,60.39439999324079,54.91492895685775,38.135657477926806,39.60560000675921,45.08507104314225
1476.0,1591.0,2480.0,2512.0,2463.0,1551.0,48371,37.31041456016178,38.77650499634414,38.639760837070256,62.68958543983822,61.22349500365586,61.360239162929744
1048.0,761.0,3146.0,3279.0,3919.0,619.0,48379,24.988078206962328,18.836633663366335,13.640370207139709,75.01192179303767,81.16336633663366,86.35962979286029
8854.0,7856.0,12404.0,12005.0,13004.0,7825.0,48409,41.65020227678991,39.55490660087609,37.56781410533391,58.34979772321009,60.44509339912391,62.43218589466609
3409.0,3600.0,1456.0,1416.0,1541.0,3416.0,48489,70.07194244604317,71.77033492822966,68.91264877950373,29.928057553956833,28.229665071770334,31.087351220496267
450.0,409.0,1989.0,1698.0,1797.0,426.0,48501,18.45018450184502,19.411485524442334,19.163292847503374,81.54981549815498,80.58851447555766,80.83670715249663
2488.0,2490.0,3970.0,4331.0,4704.0,2150.0,51007,38.5258593991948,36.50491130332796,31.36854391596148,61.4741406008052,63.49508869667204,68.63145608403852
8642.0,7982.0,11803.0,13611.0,15499.0,8076.0,46083,42.269503546099294,36.96568332329922,34.25662778366914,57.730496453900706,63.03431667670078,65.74337221633085
499.0,319.0,1102.0,1205.0,1333.0,188.0,46105,31.168019987507808,20.93175853018373,12.360289283366207,68.8319800124922,79.06824146981627,87.6397107166338
4614.0,3760.0,6902.0,6915.0,7964.0,2915.0,47055,40.06599513720042,35.222482435597186,26.79474216380182,59.93400486279958,64.77751756440281,73.20525783619819
4893.0,4569.0,3165.0,2960.0,3010.0,3704.0,47075,60.72226358897989,60.685349980077035,55.168305034256775,39.27773641102011,39.314650019922965,44.831694965743225
3021.0,2517.0,7669.0,7421.0,8118.0,1796.0,47077,28.260056127221702,25.327027570939826,18.115795844260642,71.7399438727783,74.67297242906017,81.88420415573935
2224.0,1739.0,2185.0,2383.0,3229.0,1129.0,47087,50.442277160353825,42.18825812712276,25.90637907296925,49.557722839646175,57.81174187287724,74.09362092703074
5541.0,4609.0,12989.0,12967.0,14673.0,3507.0,47107,29.90286022665947,26.22325898953118,19.29042904290429,70.09713977334053,73.77674101046883,80.7095709570957
24897.0,25165.0,28610.0,31844.0,34619.0,24204.0,51177,46.53036051357766,44.14215299338701,41.14717032453292,53.46963948642234,55.85784700661299,58.85282967546708
4577.0,4295.0,3719.0,3731.0,4331.0,3723.0,51193,55.17116682738669,53.513580862197855,46.22547802334244,44.82883317261331,46.486419137802145,53.77452197665756
16354.0,15960.0,12104.0,11914.0,13269.0,11378.0,53027,57.46714456391876,57.25765946760422,46.163833326571186,42.53285543608124,42.74234053239578,53.836166673428814
3949.0,3570.0,2923.0,3364.0,4049.0,2531.0,55011,57.465075669383005,51.485434092875686,38.46504559270517,42.534924330616995,48.514565907124314,61.53495440729483
4732.0,4536.0,2984.0,3314.0,3977.0,3288.0,55065,61.327112493519955,57.78343949044586,45.258086717136955,38.672887506480045,42.21656050955414,54.741913282863045
4693.0,4447.0,4303.0,4699.0,5404.0,3283.0,55129,52.16763005780347,48.62234856767986,37.792103142626914,47.83236994219653,51.37765143232014,62.207896857373086
849.0,875.0,1294.0,1386.0,1820.0,539.0,47175,39.61735884274382,38.69969040247678,22.8486646884273,60.38264115725618,61.30030959752322,77.1513353115727
3599.0,3043.0,12971.0,14508.0,15663.0,3633.0,48259,21.71997585998793,17.338043416329555,18.82773631840796,78.28002414001207,82.66195658367045,81.17226368159204
1644.0,1495.0,2567.0,2733.0,2968.0,1156.0,48315,39.040607931607695,35.359508041627244,28.031037827352087,60.959392068392305,64.64049195837275,71.96896217264792
3044.0,2636.0,5217.0,5481.0,6340.0,2042.0,48331,36.8478392446435,32.47505235924603,24.36172751133381,63.1521607553565,67.52494764075398,75.63827248866619
586.0,538.0,1815.0,1756.0,1780.0,353.0,48335,24.40649729279467,23.452484742807325,16.54946085325832,75.59350270720533,76.54751525719267,83.45053914674168
403.0,324.0,1490.0,1479.0,1437.0,231.0,20141,21.288959323824617,17.970049916805323,13.848920863309353,78.71104067617539,82.02995008319468,86.15107913669065
229.0,189.0,1153.0,1072.0,970.0,145.0,20129,16.570188133140377,14.988104678826328,13.004484304932735,83.42981186685962,85.01189532117367,86.99551569506727
7513.0,7843.0,3089.0,3007.0,3081.0,6886.0,37091,70.86398792680626,72.28571428571429,69.08799036821512,29.136012073193736,27.714285714285715,30.91200963178489
8766.0,8095.0,7854.0,8254.0,9706.0,7564.0,37099,52.74368231046932,49.513731726711114,43.79849449913144,47.25631768953068,50.486268273288886,56.20150550086856
13378.0,13948.0,13401.0,13980.0,13354.0,11752.0,37107,49.95705590201277,49.94270982526497,46.809527602963435,50.04294409798723,50.05729017473503,53.190472397036565
4926.0,4706.0,6155.0,6404.0,7070.0,4108.0,37123,44.45447161808501,42.358235823582355,36.750760422258004,55.54552838191499,57.641764176417645,63.249239577741996
4396.0,4013.0,5990.0,6236.0,6738.0,3715.0,37149,42.3262083574042,39.155039516050344,35.54003635320004,57.6737916425958,60.844960483949656,64.45996364679996
1145.0,900.0,215.0,225.0,256.0,758.0,38085,84.19117647058823,80.0,74.7534516765286,15.808823529411764,20.0,25.2465483234714
1190.0,1045.0,2557.0,2738.0,3068.0,690.0,31023,31.75874032559381,27.623579169970924,18.36083022884513,68.2412596744062,72.37642083002908,81.63916977115487
346.0,274.0,1001.0,1178.0,1216.0,158.0,31087,25.68671121009651,18.87052341597796,11.499272197962155,74.3132887899035,81.12947658402204,88.50072780203784
67830.0,65600.0,49902.0,46522.0,47882.0,54472.0,34001,57.61390276220569,58.50769697294019,53.21921957129179,42.38609723779431,41.49230302705981,46.78078042870821
193812.0,190555.0,123695.0,107310.0,108981.0,164887.0,34023,61.041803802750806,63.97361220687224,60.20674193407043,38.958196197249194,36.02638779312776,39.79325806592957
1547.0,1383.0,2367.0,2202.0,2208.0,1016.0,35037,39.524782830863565,38.57740585774059,31.5136476426799,60.475217169136435,61.42259414225941,68.4863523573201
1909.0,1737.0,3586.0,3810.0,4521.0,1386.0,32013,34.74067333939946,31.314223904813414,23.463687150837988,65.25932666060055,68.68577609518658,76.53631284916202
10571.0,9894.0,6676.0,5740.0,7636.0,6517.0,36033,61.291818867049344,63.28514775489318,46.04677453543418,38.708181132950656,36.71485224510682,53.95322546456582
129317.0,122254.0,84972.0,78831.0,78277.0,102915.0,36067,60.34700801254381,60.79717532386802,56.79886529206588,39.65299198745619,39.20282467613198,43.20113470793412
5013.0,4619.0,7749.0,7489.0,8541.0,2870.0,39065,39.28067700987306,38.14833168153287,25.151169923757777,60.71932299012694,61.85166831846713,74.84883007624222
11262.0,10744.0,15415.0,14651.0,18240.0,6849.0,39087,42.21614124526746,42.30754085449892,27.298816214277174,57.78385875473254,57.69245914550108,72.70118378572283
6999.0,6211.0,13562.0,13535.0,15376.0,4323.0,39135,34.0401731433296,31.454471791755292,21.94527640997005,65.95982685667039,68.5455282082447,78.05472359002995
2052.0,2127.0,4638.0,4381.0,4753.0,1374.0,40001,30.672645739910315,32.68285187461586,22.425330504325117,69.32735426008969,67.31714812538414,77.57466949567488
1257.0,1034.0,2589.0,2436.0,2920.0,735.0,40085,32.68330733229329,29.798270893371757,20.109439124487004,67.3166926677067,70.20172910662824,79.89056087551299
10601.0,9198.0,18435.0,16481.0,16644.0,8785.0,40119,36.50984984157598,35.81915183613069,34.54717055330528,63.49015015842402,64.18084816386931,65.45282944669472
4538.0,3939.0,14394.0,12908.0,14166.0,3084.0,40137,23.969997887175154,23.381017391820503,17.878260869565217,76.03000211282485,76.6189826081795,82.12173913043478
178870.0,171792.0,115273.0,110853.0,106559.0,169169.0,42045,60.8105581298892,60.7801305524598,61.35358034004526,39.1894418701108,39.2198694475402,38.64641965995474
1038.0,896.0,1366.0,1383.0,1680.0,626.0,42053,43.17803660565724,39.31548924967091,27.146574154379877,56.82196339434276,60.68451075032909,72.85342584562012
19711.0,17513.0,21851.0,21047.0,25323.0,13933.0,42073,47.42553293874212,45.41753112033195,35.49266354187895,52.57446706125788,54.58246887966805,64.50733645812105
88453.0,82920.0,38797.0,37390.0,26378.0,64733.0,6053,69.51119842829077,68.92195162496883,71.0485012786601,30.488801571709235,31.07804837503117,28.951498721339902
277.0,216.0,624.0,600.0,628.0,171.0,8057,30.74361820199778,26.470588235294116,21.401752190237797,69.25638179800222,73.52941176470588,78.5982478097622
53488.0,48715.0,24592.0,23368.0,13178.0,34460.0,6113,68.50409836065573,67.58181540723888,72.33720979050338,31.49590163934426,32.41818459276112,27.66279020949662
5025.0,4914.0,6175.0,5741.0,5771.0,4310.0,1099,44.86607142857143,46.1191928671985,42.753695069933535,55.13392857142857,53.8808071328015,57.246304930066465
4011.0,4061.0,1391.0,1251.0,1139.0,3530.0,1011,74.2502776749352,76.44954819277109,75.60505461554936,25.74972232506479,23.550451807228917,24.394945384450633
5270.0,5286.0,13886.0,13108.0,13798.0,4408.0,1045,27.510962622676967,28.737631836468413,24.211798308250028,72.48903737732303,71.26236816353159,75.78820169174998
8683.0,9486.0,4518.0,4235.0,3650.0,10684.0,4023,65.77532005151124,69.13490270388456,74.53606808985629,34.22467994848875,30.865097296115444,25.463931910143714
6571.0,6031.0,11534.0,11775.0,14517.0,4645.0,37111,36.29384148025407,33.87060541390542,24.24068468844588,63.70615851974593,66.12939458609458,75.75931531155412
53806.0,53901.0,20266.0,21539.0,18373.0,59105.0,37135,72.64013392374987,71.44883351007424,76.28617155837786,27.359866076250135,28.55116648992577,23.713828441622137
505.0,398.0,799.0,851.0,978.0,200.0,38075,38.72699386503067,31.865492393915133,16.97792869269949,61.27300613496933,68.13450760608487,83.02207130730051
2325.0,2124.0,2415.0,2813.0,2991.0,1166.0,38099,49.050632911392405,43.02207818513267,28.0490738513351,50.949367088607595,56.97792181486733,71.9509261486649
1190.0,958.0,2912.0,3278.0,3533.0,572.0,31027,29.01023890784983,22.615675165250234,13.934226552984166,70.98976109215018,77.38432483474976,86.06577344701583
6689.0,5673.0,8557.0,8995.0,9736.0,4451.0,31053,43.873802964712056,38.67602945186801,31.3737929090012,56.126197035287944,61.32397054813199,68.6262070909988
1083.0,914.0,1847.0,1890.0,2284.0,544.0,31093,36.96245733788396,32.596291012838805,19.236209335219236,63.03754266211604,67.4037089871612,80.76379066478076
585.0,552.0,950.0,927.0,1143.0,338.0,31163,38.11074918566775,37.32251521298174,22.822417285617824,61.88925081433225,62.67748478701826,77.17758271438217
45078.0,44756.0,34010.0,34524.0,37674.0,40198.0,33013,56.997268865061706,56.453077699293644,51.62060817752209,43.002731134938294,43.546922300706356,48.37939182247791
5827.0,4961.0,3131.0,2998.0,3179.0,3721.0,35006,65.04800178611298,62.331951250157054,53.927536231884055,34.95199821388703,37.668048749842946,46.072463768115945
5108.0,4080.0,13347.0,12548.0,12306.0,3877.0,35025,27.678136006502303,24.53692566754871,23.95723907804486,72.3218639934977,75.46307433245128,76.04276092195514
8610.0,6829.0,12806.0,12451.0,11756.0,6033.0,35035,40.20358610384759,35.420124481327804,33.91421665073922,59.79641389615241,64.5798755186722,66.08578334926078
25103.0,23087.0,25171.0,23820.0,24343.0,20233.0,36069,49.93237060906234,49.21866672351675,45.38989590811199,50.06762939093766,50.78133327648325,54.61010409188801
24777.0,23515.0,23571.0,19980.0,25870.0,15614.0,36075,51.24720774385704,54.06368548108978,37.638607655963746,48.75279225614296,45.93631451891022,62.361392344036254
16302.0,14156.0,15422.0,16758.0,20729.0,8652.0,39013,51.3869625520111,45.791550753703824,29.44760219189272,48.6130374479889,54.208449246296176,70.55239780810729
7385.0,7044.0,11141.0,11045.0,12314.0,4488.0,39021,39.86289539026233,38.9407927469733,26.711105820735625,60.13710460973767,61.0592072530267,73.28889417926437
1860.0,1494.0,3730.0,3572.0,4202.0,1064.0,40023,33.2737030411449,29.490722463482037,20.205089251804026,66.7262969588551,70.50927753651796,79.79491074819597
2862.0,2639.0,3758.0,3869.0,4418.0,2202.0,51113,43.23262839879154,40.55009219422249,33.26283987915408,56.76737160120846,59.44990780577751,66.73716012084593
1618.0,1574.0,2092.0,2160.0,2213.0,1347.0,51159,43.61185983827493,42.15318693090519,37.837078651685395,56.38814016172507,57.84681306909481,62.162921348314605
13700.0,13183.0,19833.0,20204.0,18823.0,12989.0,51199,40.855276891420395,39.485428460179115,40.83050421224695,59.144723108579605,60.514571539820885,59.16949578775305
1108.0,919.0,1282.0,1564.0,1432.0,693.0,51530,46.35983263598327,37.01167942005638,32.61176470588235,53.64016736401673,62.98832057994362,67.38823529411765
2562.0,2544.0,6161.0,5941.0,5681.0,2367.0,51570,29.37062937062937,29.982321744254566,29.4110337972167,70.62937062937063,70.01767825574544,70.5889662027833
8444.0,8654.0,6048.0,6565.0,6232.0,10100.0,51660,58.266629864752964,56.86313161180104,61.8417830026941,41.733370135247036,43.13686838819896,38.1582169973059
32327.0,32501.0,13984.0,12858.0,12773.0,28462.0,51740,69.80415020189588,71.65281421548094,69.02388747423305,30.19584979810412,28.34718578451906,30.976112525766947
13179.0,12057.0,7853.0,7405.0,8752.0,9351.0,50011,62.66165842525675,61.9514952214572,51.654421919018944,37.33834157474325,38.0485047785428,48.345578080981056
2694.0,2531.0,1490.0,1471.0,1487.0,2094.0,50013,64.38814531548758,63.24337831084458,58.47528623289584,35.61185468451243,36.75662168915542,41.52471376710416
686.0,645.0,1499.0,1568.0,1491.0,523.0,53013,31.39588100686499,29.14595571622232,25.9682224428997,68.60411899313502,70.85404428377768,74.0317775571003
5182.0,4573.0,5081.0,5816.0,6436.0,3260.0,55067,50.49205885218747,44.01771104052363,33.62211221122112,49.50794114781253,55.98228895947637,66.37788778877888
10259.0,9000.0,9538.0,11022.0,12742.0,6056.0,55115,51.82098297721877,44.950554390170815,32.216193212043834,48.17901702278123,55.049445609829185,67.78380678795617
1004.0,840.0,1445.0,1595.0,1889.0,537.0,54021,40.996325030624746,34.496919917864474,22.13520197856554,59.003674969375254,65.50308008213553,77.86479802143447
2983.0,2299.0,5222.0,5523.0,6646.0,1576.0,54027,36.35588056063376,29.391459984658656,19.16808562393578,63.64411943936624,70.60854001534135,80.83191437606422
1288.0,880.0,2123.0,2176.0,2557.0,750.0,54093,37.760187628261505,28.79581151832461,22.679165406713032,62.239812371738495,71.20418848167539,77.32083459328696
12573.0,11230.0,22896.0,22183.0,25168.0,8327.0,54107,35.44785587414362,33.60967288181247,24.860426929392446,64.55214412585639,66.39032711818753,75.13957307060755
244.0,200.0,1017.0,1022.0,1116.0,115.0,56027,19.349722442505946,16.366612111292962,9.34199837530463,80.65027755749405,83.63338788870703,90.65800162469537
2794.0,2440.0,7745.0,7635.0,8642.0,1799.0,40089,26.511054179713444,24.218362282878413,17.230150368738627,73.48894582028656,75.78163771712158,82.76984963126138
1643.0,1396.0,3730.0,3744.0,4202.0,1095.0,40095,30.578820026056206,27.15953307392996,20.67207853501982,69.4211799739438,72.84046692607004,79.32792146498018
1480.0,1256.0,2643.0,2335.0,2791.0,943.0,40107,35.896192093136065,34.97632971317182,25.254418853776112,64.10380790686393,65.02367028682818,74.74558114622388
1350.0,1133.0,6404.0,5945.0,6329.0,871.0,40153,17.410368841888058,16.007346708109637,12.097222222222221,82.58963115811194,83.99265329189036,87.90277777777777
430.0,371.0,648.0,639.0,632.0,221.0,41021,39.888682745825605,36.73267326732673,25.908558030480656,60.111317254174395,63.26732673267327,74.09144196951934
22163.0,20378.0,28071.0,28944.0,32683.0,17456.0,41043,44.11952064338894,41.31624832731844,34.815213705897605,55.88047935661106,58.68375167268156,65.1847862941024
1410.0,1202.0,2509.0,2532.0,2698.0,1004.0,41049,35.97856596070426,32.190680235672204,27.1204754186926,64.02143403929574,67.8093197643278,72.87952458130741
4613.0,3973.0,7581.0,7636.0,8378.0,3221.0,41061,37.8300803673938,34.22344732535102,27.769635313389085,62.1699196326062,65.77655267464898,72.23036468661091
16780.0,13883.0,20750.0,20901.0,23912.0,10215.0,42039,44.71089794830802,39.912028518859245,29.932311659389924,55.28910205169198,60.087971481140755,70.06768834061008
26411.0,24232.0,26565.0,25925.0,30034.0,17631.0,42085,49.854651162790695,48.312299379946964,36.98940522395888,50.145348837209305,51.687700620053036,63.01059477604112
13335.0,12216.0,11867.0,11800.0,14998.0,9092.0,23025,52.912467264502816,50.86608927381746,37.741801577418016,47.087532735497184,49.13391072618254,62.258198422581984
19635.0,18115.0,12906.0,13606.0,14646.0,16042.0,26103,60.33926431271319,57.10727908956212,52.27450469238791,39.66073568728681,42.89272091043788,47.72549530761209
2618.0,2268.0,2858.0,3044.0,3609.0,1492.0,27063,47.80861943024105,42.69578313253012,29.249166830033328,52.19138056975895,57.30421686746988,70.75083316996667
3743.0,3593.0,4479.0,4328.0,5230.0,2327.0,27065,45.52420335684748,45.360434288599926,30.792642583035597,54.47579664315252,54.639565711400074,69.2073574169644
4413.0,4054.0,6053.0,6657.0,7062.0,2733.0,27091,42.16510605771068,37.84894034170479,27.90199081163859,57.83489394228932,62.15105965829521,72.0980091883614
6072.0,5829.0,7049.0,6951.0,8340.0,3709.0,27095,46.27696059751543,45.610328638497656,30.78263756328326,53.72303940248457,54.389671361502344,69.21736243671674
4545.0,3688.0,5709.0,5931.0,7058.0,2572.0,29049,44.32416617905208,38.34078386526666,26.708203530633437,55.67583382094792,61.65921613473334,73.29179646936656
1692.0,1194.0,2889.0,3056.0,3540.0,824.0,29063,36.93516699410609,28.094117647058823,18.881759853345553,63.06483300589391,71.90588235294118,81.11824014665444
4540.0,3636.0,7044.0,6850.0,8026.0,2360.0,29069,39.19198895027624,34.67480450123975,22.722896206431734,60.80801104972376,65.32519549876025,77.27710379356826
56181.0,46219.0,77683.0,76900.0,77387.0,42400.0,29077,41.968714516225425,37.54010347712376,35.39616152003139,58.031285483774575,62.45989652287624,64.60383847996862
2435.0,1906.0,3993.0,4006.0,4879.0,1265.0,29117,37.88114499066584,32.239512855209746,20.589192708333332,62.11885500933416,67.76048714479026,79.41080729166667
4703.0,4031.0,7705.0,7923.0,9418.0,2993.0,29127,37.90296582849774,33.72093023255814,24.115703811135283,62.09703417150226,66.27906976744185,75.88429618886472
6683.0,5479.0,14736.0,15746.0,18240.0,4367.0,29213,31.20126990055558,25.813898704358067,19.31702570000442,68.79873009944441,74.18610129564193,80.68297429999558
22673.0,23119.0,38757.0,39470.0,39710.0,20679.0,28047,36.90867654240599,36.93780057198549,34.242991273245124,63.09132345759401,63.06219942801451,65.75700872675488
3516.0,2882.0,1628.0,1667.0,1833.0,2061.0,30003,68.35147744945567,63.354583424928556,52.92758089368259,31.648522550544325,36.645416575071444,47.07241910631741
17363.0,17062.0,26078.0,25793.0,28394.0,14896.0,37045,39.969153564604866,39.81332399953331,34.40979440979441,60.030846435395134,60.18667600046669,65.59020559020558
46122.0,40345.0,50752.0,53230.0,58941.0,34436.0,42125,47.61029791275265,43.11514827678333,36.878460434582394,52.38970208724735,56.88485172321667,63.121539565417606
7207.0,5827.0,6431.0,6220.0,6748.0,4879.0,46011,52.84499193430122,48.36888851996348,41.9626730885009,47.15500806569878,51.63111148003652,58.0373269114991
1219.0,905.0,1646.0,1655.0,1794.0,623.0,46087,42.54799301919721,35.3515625,25.775755068266445,57.45200698080279,64.6484375,74.22424493173355
6807.0,5234.0,15508.0,14522.0,15839.0,4075.0,47063,30.50414519381582,26.493217250455558,20.462990860701016,69.49585480618418,73.50678274954444,79.53700913929899
5930.0,5088.0,14756.0,14382.0,16611.0,3502.0,47073,28.66673112249831,26.13251155624037,17.41162432257744,71.3332688775017,73.86748844375963,82.58837567742256
